Num,Log_Date,FROM,TO,count
138985,1396/12/19,5,70,3
138986,1396/12/19,6,70,21
138987,1396/12/19,8,70,1
138988,1396/12/19,10,15,2
138989,1396/12/19,10,30,27
138990,1396/12/19,10,42,18
138991,1396/12/19,10,49,19
138992,1396/12/19,10,58,4
138993,1396/12/19,10,63,4
138994,1396/12/19,10,66,17
138995,1396/12/19,10,67,5
138996,1396/12/19,10,70,285
138997,1396/12/19,11,10,1
138998,1396/12/19,11,15,1
138999,1396/12/19,11,42,1
139000,1396/12/19,11,49,18
139001,1396/12/19,11,70,84
139002,1396/12/19,13,66,1
139003,1396/12/19,13,70,2
139004,1396/12/19,15,10,3
139005,1396/12/19,15,11,1
139006,1396/12/19,15,30,5
139007,1396/12/19,15,42,7
139008,1396/12/19,15,49,11
139009,1396/12/19,15,58,6
139010,1396/12/19,15,63,3
139011,1396/12/19,15,66,20
139012,1396/12/19,15,67,1
139013,1396/12/19,15,70,154
139014,1396/12/19,15,76,4
139015,1396/12/19,16,30,2
139016,1396/12/19,16,49,2
139017,1396/12/19,16,70,54
139018,1396/12/19,19,70,3
139019,1396/12/19,20,70,32
139020,1396/12/19,22,49,1
139021,1396/12/19,22,70,25
139022,1396/12/19,22,75,2
139023,1396/12/19,23,70,1
139024,1396/12/19,24,30,4
139025,1396/12/19,24,49,4
139026,1396/12/19,24,58,3
139027,1396/12/19,24,66,4
139028,1396/12/19,24,70,45
139029,1396/12/19,30,10,31
139030,1396/12/19,30,15,6
139031,1396/12/19,30,16,2
139032,1396/12/19,30,24,1
139033,1396/12/19,30,42,11
139034,1396/12/19,30,49,21
139035,1396/12/19,30,56,1
139036,1396/12/19,30,66,1
139037,1396/12/19,30,67,3
139038,1396/12/19,30,70,90
139039,1396/12/19,30,75,1
139040,1396/12/19,32,70,12
139041,1396/12/19,36,70,3
139042,1396/12/19,37,42,1
139043,1396/12/19,37,49,6
139044,1396/12/19,37,70,48
139045,1396/12/19,39,70,2
139046,1396/12/19,42,10,11
139047,1396/12/19,42,11,1
139048,1396/12/19,42,15,6
139049,1396/12/19,42,30,8
139050,1396/12/19,42,37,2
139051,1396/12/19,42,49,9
139052,1396/12/19,42,66,14
139053,1396/12/19,42,67,1
139054,1396/12/19,42,70,108
139055,1396/12/19,45,15,1
139056,1396/12/19,45,49,6
139057,1396/12/19,45,70,68
139058,1396/12/19,47,70,5
139059,1396/12/19,49,1,1
139060,1396/12/19,49,3,6
139061,1396/12/19,49,5,2
139062,1396/12/19,49,10,15
139063,1396/12/19,49,11,12
139064,1396/12/19,49,15,8
139065,1396/12/19,49,16,1
139066,1396/12/19,49,19,1
139067,1396/12/19,49,22,3
139068,1396/12/19,49,24,4
139069,1396/12/19,49,26,3
139070,1396/12/19,49,30,26
139071,1396/12/19,49,37,3
139072,1396/12/19,49,42,16
139073,1396/12/19,49,45,4
139074,1396/12/19,49,53,1
139075,1396/12/19,49,58,9
139076,1396/12/19,49,63,21
139077,1396/12/19,49,66,34
139078,1396/12/19,49,67,46
139079,1396/12/19,49,70,350
139080,1396/12/19,49,72,2
139081,1396/12/19,49,75,22
139082,1396/12/19,49,76,5
139083,1396/12/19,50,30,1
139084,1396/12/19,50,70,3
139085,1396/12/19,51,70,4
139086,1396/12/19,53,70,55
139087,1396/12/19,55,70,1
139088,1396/12/19,56,30,1
139089,1396/12/19,56,66,1
139090,1396/12/19,56,70,39
139091,1396/12/19,58,10,7
139092,1396/12/19,58,15,4
139093,1396/12/19,58,42,1
139094,1396/12/19,58,49,11
139095,1396/12/19,58,56,2
139096,1396/12/19,58,66,2
139097,1396/12/19,58,67,1
139098,1396/12/19,58,70,15
139099,1396/12/19,59,70,1
139100,1396/12/19,61,70,17
139101,1396/12/19,62,70,9
139102,1396/12/19,63,10,2
139103,1396/12/19,63,15,2
139104,1396/12/19,63,49,23
139105,1396/12/19,63,66,6
139106,1396/12/19,63,70,6
139107,1396/12/19,65,70,3
139108,1396/12/19,66,3,5
139109,1396/12/19,66,10,19
139110,1396/12/19,66,13,4
139111,1396/12/19,66,15,18
139112,1396/12/19,66,16,1
139113,1396/12/19,66,24,1
139114,1396/12/19,66,30,1
139115,1396/12/19,66,42,18
139116,1396/12/19,66,49,40
139117,1396/12/19,66,56,1
139118,1396/12/19,66,58,3
139119,1396/12/19,66,63,5
139120,1396/12/19,66,67,13
139121,1396/12/19,66,70,248
139122,1396/12/19,66,75,2
139123,1396/12/19,67,10,1
139124,1396/12/19,67,30,2
139125,1396/12/19,67,42,4
139126,1396/12/19,67,49,27
139127,1396/12/19,67,66,7
139128,1396/12/19,67,70,143
139129,1396/12/19,70,3,54
139130,1396/12/19,70,4,1
139131,1396/12/19,70,5,5
139132,1396/12/19,70,6,23
139133,1396/12/19,70,8,1
139134,1396/12/19,70,10,320
139135,1396/12/19,70,11,87
139136,1396/12/19,70,13,5
139137,1396/12/19,70,15,166
139138,1396/12/19,70,16,71
139139,1396/12/19,70,19,5
139140,1396/12/19,70,20,41
139141,1396/12/19,70,22,29
139142,1396/12/19,70,23,2
139143,1396/12/19,70,24,41
139144,1396/12/19,70,30,73
139145,1396/12/19,70,32,27
139146,1396/12/19,70,36,2
139147,1396/12/19,70,37,55
139148,1396/12/19,70,39,8
139149,1396/12/19,70,42,159
139150,1396/12/19,70,45,73
139151,1396/12/19,70,47,3
139152,1396/12/19,70,49,369
139153,1396/12/19,70,50,1
139154,1396/12/19,70,51,5
139155,1396/12/19,70,53,57
139156,1396/12/19,70,55,2
139157,1396/12/19,70,56,38
139158,1396/12/19,70,58,13
139159,1396/12/19,70,61,7
139160,1396/12/19,70,62,18
139161,1396/12/19,70,65,1
139162,1396/12/19,70,66,259
139163,1396/12/19,70,67,133
139164,1396/12/19,70,72,13
139165,1396/12/19,70,75,59
139166,1396/12/19,70,76,40
139167,1396/12/19,72,49,3
139168,1396/12/19,72,70,10
139169,1396/12/19,75,49,18
139170,1396/12/19,75,70,48
139171,1396/12/19,75,72,1
139172,1396/12/19,75,76,9
139173,1396/12/19,76,15,1
139174,1396/12/19,76,49,11
139175,1396/12/19,76,70,44
139176,1396/12/19,76,75,6
139177,1396/12/19,10,49,1
139178,1396/12/19,10,66,3
139179,1396/12/19,10,70,10
139180,1396/12/19,11,70,7
139181,1396/12/19,14,70,1
139182,1396/12/19,15,30,1
139183,1396/12/19,15,37,1
139184,1396/12/19,15,49,1
139185,1396/12/19,15,58,2
139186,1396/12/19,15,66,1
139187,1396/12/19,15,70,9
139188,1396/12/19,16,70,2
139189,1396/12/19,20,70,1
139190,1396/12/19,22,70,1
139191,1396/12/19,24,70,1
139192,1396/12/19,30,70,3
139193,1396/12/19,32,70,1
139194,1396/12/19,37,49,1
139195,1396/12/19,37,70,3
139196,1396/12/19,42,49,1
139197,1396/12/19,42,66,1
139198,1396/12/19,42,70,8
139199,1396/12/19,45,70,2
139200,1396/12/19,49,30,1
139201,1396/12/19,49,42,1
139202,1396/12/19,49,58,1
139203,1396/12/19,49,6,1
139204,1396/12/19,49,66,1
139205,1396/12/19,49,70,17
139206,1396/12/19,49,75,1
139207,1396/12/19,5,70,1
139208,1396/12/19,58,49,2
139209,1396/12/19,58,66,1
139210,1396/12/19,58,70,2
139211,1396/12/19,6,70,1
139212,1396/12/19,62,70,1
139213,1396/12/19,66,24,2
139214,1396/12/19,66,49,1
139215,1396/12/19,66,67,1
139216,1396/12/19,66,70,1
139217,1396/12/19,66,76,1
139218,1396/12/19,67,49,3
139219,1396/12/19,67,70,3
139220,1396/12/19,70,10,13
139221,1396/12/19,70,11,5
139222,1396/12/19,70,15,7
139223,1396/12/19,70,22,1
139224,1396/12/19,70,24,1
139225,1396/12/19,70,3,5
139226,1396/12/19,70,30,1
139227,1396/12/19,70,37,1
139228,1396/12/19,70,42,8
139229,1396/12/19,70,45,3
139230,1396/12/19,70,49,15
139231,1396/12/19,70,53,1
139232,1396/12/19,70,56,1
139233,1396/12/19,70,6,2
139234,1396/12/19,70,61,1
139235,1396/12/19,70,62,1
139236,1396/12/19,70,66,8
139237,1396/12/19,70,67,4
139238,1396/12/19,70,72,1
139239,1396/12/19,70,75,2
139240,1396/12/19,70,76,2
139241,1396/12/19,75,76,1
139242,1396/12/19,76,15,1
139243,1396/12/19,76,70,1
139244,1396/12/20,3,15,1
139245,1396/12/20,3,30,1
139246,1396/12/20,3,49,7
139247,1396/12/20,3,66,1
139248,1396/12/20,3,70,58
139249,1396/12/20,5,49,4
139250,1396/12/20,5,70,5
139251,1396/12/20,6,49,1
139252,1396/12/20,6,70,17
139253,1396/12/20,8,70,2
139254,1396/12/20,10,11,1
139255,1396/12/20,10,15,4
139256,1396/12/20,10,30,34
139257,1396/12/20,10,37,1
139258,1396/12/20,10,42,21
139259,1396/12/20,10,49,32
139260,1396/12/20,10,58,6
139261,1396/12/20,10,63,2
139262,1396/12/20,10,66,10
139263,1396/12/20,10,67,3
139264,1396/12/20,10,70,292
139265,1396/12/20,11,10,3
139266,1396/12/20,11,15,1
139267,1396/12/20,11,49,19
139268,1396/12/20,11,70,81
139269,1396/12/20,13,66,1
139270,1396/12/20,15,10,4
139271,1396/12/20,15,11,3
139272,1396/12/20,15,30,6
139273,1396/12/20,15,37,1
139274,1396/12/20,15,42,3
139275,1396/12/20,15,45,2
139276,1396/12/20,15,49,31
139277,1396/12/20,15,58,1
139278,1396/12/20,15,63,9
139279,1396/12/20,15,66,16
139280,1396/12/20,15,70,171
139281,1396/12/20,16,30,5
139282,1396/12/20,16,49,2
139283,1396/12/20,16,66,1
139284,1396/12/20,16,70,65
139285,1396/12/20,17,70,1
139286,1396/12/20,19,49,1
139287,1396/12/20,20,70,21
139288,1396/12/20,22,49,5
139289,1396/12/20,22,70,19
139290,1396/12/20,22,75,4
139291,1396/12/20,23,70,2
139292,1396/12/20,24,30,4
139293,1396/12/20,24,37,3
139294,1396/12/20,24,49,8
139295,1396/12/20,24,58,4
139296,1396/12/20,24,66,2
139297,1396/12/20,24,70,55
139298,1396/12/20,30,10,40
139299,1396/12/20,30,15,2
139300,1396/12/20,30,24,1
139301,1396/12/20,30,42,13
139302,1396/12/20,30,49,29
139303,1396/12/20,30,56,1
139304,1396/12/20,30,66,5
139305,1396/12/20,30,67,5
139306,1396/12/20,30,70,80
139307,1396/12/20,30,75,2
139308,1396/12/20,32,70,22
139309,1396/12/20,37,10,1
139310,1396/12/20,37,30,4
139311,1396/12/20,37,42,6
139312,1396/12/20,37,49,6
139313,1396/12/20,37,70,53
139314,1396/12/20,37,75,1
139315,1396/12/20,39,49,1
139316,1396/12/20,39,70,4
139317,1396/12/20,42,10,10
139318,1396/12/20,42,11,2
139319,1396/12/20,42,15,6
139320,1396/12/20,42,30,10
139321,1396/12/20,42,37,6
139322,1396/12/20,42,49,9
139323,1396/12/20,42,63,1
139324,1396/12/20,42,66,22
139325,1396/12/20,42,67,4
139326,1396/12/20,42,70,140
139327,1396/12/20,45,15,2
139328,1396/12/20,45,49,5
139329,1396/12/20,45,70,68
139330,1396/12/20,47,70,2
139331,1396/12/20,49,3,7
139332,1396/12/20,49,5,2
139333,1396/12/20,49,6,3
139334,1396/12/20,49,10,24
139335,1396/12/20,49,11,21
139336,1396/12/20,49,15,19
139337,1396/12/20,49,16,2
139338,1396/12/20,49,22,1
139339,1396/12/20,49,24,5
139340,1396/12/20,49,30,28
139341,1396/12/20,49,37,1
139342,1396/12/20,49,39,2
139343,1396/12/20,49,42,16
139344,1396/12/20,49,45,12
139345,1396/12/20,49,51,1
139346,1396/12/20,49,53,1
139347,1396/12/20,49,58,10
139348,1396/12/20,49,63,27
139349,1396/12/20,49,66,28
139350,1396/12/20,49,67,23
139351,1396/12/20,49,70,393
139352,1396/12/20,49,72,6
139353,1396/12/20,49,75,16
139354,1396/12/20,49,76,2
139355,1396/12/20,50,70,1
139356,1396/12/20,53,70,67
139357,1396/12/20,56,66,1
139358,1396/12/20,56,67,1
139359,1396/12/20,56,70,31
139360,1396/12/20,58,10,3
139361,1396/12/20,58,15,3
139362,1396/12/20,58,24,1
139363,1396/12/20,58,49,8
139364,1396/12/20,58,66,2
139365,1396/12/20,58,67,3
139366,1396/12/20,58,70,18
139367,1396/12/20,59,70,1
139368,1396/12/20,60,70,1
139369,1396/12/20,61,70,5
139370,1396/12/20,62,70,11
139371,1396/12/20,63,10,2
139372,1396/12/20,63,15,5
139373,1396/12/20,63,49,23
139374,1396/12/20,63,66,1
139375,1396/12/20,63,70,2
139376,1396/12/20,65,70,3
139377,1396/12/20,66,3,1
139378,1396/12/20,66,10,16
139379,1396/12/20,66,13,1
139380,1396/12/20,66,15,19
139381,1396/12/20,66,16,1
139382,1396/12/20,66,30,2
139383,1396/12/20,66,37,2
139384,1396/12/20,66,42,23
139385,1396/12/20,66,49,38
139386,1396/12/20,66,56,1
139387,1396/12/20,66,58,6
139388,1396/12/20,66,63,3
139389,1396/12/20,66,67,15
139390,1396/12/20,66,70,202
139391,1396/12/20,66,75,2
139392,1396/12/20,66,76,1
139393,1396/12/20,67,30,3
139394,1396/12/20,67,42,6
139395,1396/12/20,67,49,31
139396,1396/12/20,67,58,3
139397,1396/12/20,67,66,16
139398,1396/12/20,67,70,125
139399,1396/12/20,70,3,63
139400,1396/12/20,70,4,1
139401,1396/12/20,70,5,7
139402,1396/12/20,70,6,25
139403,1396/12/20,70,8,1
139404,1396/12/20,70,10,274
139405,1396/12/20,70,11,77
139406,1396/12/20,70,13,3
139407,1396/12/20,70,15,168
139408,1396/12/20,70,16,74
139409,1396/12/20,70,17,1
139410,1396/12/20,70,19,2
139411,1396/12/20,70,20,33
139412,1396/12/20,70,22,27
139413,1396/12/20,70,23,2
139414,1396/12/20,70,24,68
139415,1396/12/20,70,30,61
139416,1396/12/20,70,32,22
139417,1396/12/20,70,37,51
139418,1396/12/20,70,39,4
139419,1396/12/20,70,42,145
139420,1396/12/20,70,45,57
139421,1396/12/20,70,47,6
139422,1396/12/20,70,49,421
139423,1396/12/20,70,50,2
139424,1396/12/20,70,51,2
139425,1396/12/20,70,53,69
139426,1396/12/20,70,56,28
139427,1396/12/20,70,58,27
139428,1396/12/20,70,61,2
139429,1396/12/20,70,62,6
139430,1396/12/20,70,63,5
139431,1396/12/20,70,65,3
139432,1396/12/20,70,66,229
139433,1396/12/20,70,67,162
139434,1396/12/20,70,68,1
139435,1396/12/20,70,72,18
139436,1396/12/20,70,75,45
139437,1396/12/20,70,76,34
139438,1396/12/20,72,49,4
139439,1396/12/20,72,70,19
139440,1396/12/20,75,22,2
139441,1396/12/20,75,49,17
139442,1396/12/20,75,66,7
139443,1396/12/20,75,70,47
139444,1396/12/20,75,76,5
139445,1396/12/20,76,15,4
139446,1396/12/20,76,49,5
139447,1396/12/20,76,66,2
139448,1396/12/20,76,70,24
139449,1396/12/20,76,75,5
139450,1396/12/20,10,30,2
139451,1396/12/20,10,42,2
139452,1396/12/20,10,49,2
139453,1396/12/20,10,70,12
139454,1396/12/20,11,70,5
139455,1396/12/20,15,10,1
139456,1396/12/20,15,66,2
139457,1396/12/20,15,70,7
139458,1396/12/20,22,70,1
139459,1396/12/20,24,70,5
139460,1396/12/20,3,70,4
139461,1396/12/20,30,10,1
139462,1396/12/20,30,15,2
139463,1396/12/20,30,42,1
139464,1396/12/20,30,49,2
139465,1396/12/20,42,10,6
139466,1396/12/20,42,30,3
139467,1396/12/20,42,70,7
139468,1396/12/20,45,49,2
139469,1396/12/20,49,10,3
139470,1396/12/20,49,11,1
139471,1396/12/20,49,30,2
139472,1396/12/20,49,39,1
139473,1396/12/20,49,42,1
139474,1396/12/20,49,63,3
139475,1396/12/20,49,67,1
139476,1396/12/20,49,70,15
139477,1396/12/20,49,75,2
139478,1396/12/20,53,70,5
139479,1396/12/20,56,70,1
139480,1396/12/20,6,70,1
139481,1396/12/20,61,70,3
139482,1396/12/20,63,10,1
139483,1396/12/20,63,49,1
139484,1396/12/20,63,66,1
139485,1396/12/20,66,10,1
139486,1396/12/20,66,15,1
139487,1396/12/20,66,42,1
139488,1396/12/20,66,49,1
139489,1396/12/20,66,70,5
139490,1396/12/20,67,30,1
139491,1396/12/20,67,49,1
139492,1396/12/20,67,70,4
139493,1396/12/20,70,10,12
139494,1396/12/20,70,11,7
139495,1396/12/20,70,15,9
139496,1396/12/20,70,16,1
139497,1396/12/20,70,20,2
139498,1396/12/20,70,22,3
139499,1396/12/20,70,24,4
139500,1396/12/20,70,3,2
139501,1396/12/20,70,30,3
139502,1396/12/20,70,37,1
139503,1396/12/20,70,39,1
139504,1396/12/20,70,42,1
139505,1396/12/20,70,45,3
139506,1396/12/20,70,49,15
139507,1396/12/20,70,53,1
139508,1396/12/20,70,56,1
139509,1396/12/20,70,6,3
139510,1396/12/20,70,61,2
139511,1396/12/20,70,66,6
139512,1396/12/20,70,67,8
139513,1396/12/20,70,75,2
139514,1396/12/20,75,49,2
139515,1396/12/20,75,70,2
139516,1396/12/20,76,15,1
139517,1396/12/20,76,49,1
139518,1396/12/21,3,15,1
139519,1396/12/21,3,30,1
139520,1396/12/21,3,42,1
139521,1396/12/21,3,49,15
139522,1396/12/21,3,70,46
139523,1396/12/21,4,70,2
139524,1396/12/21,6,49,1
139525,1396/12/21,6,70,31
139526,1396/12/21,8,70,1
139527,1396/12/21,10,11,1
139528,1396/12/21,10,15,13
139529,1396/12/21,10,30,16
139530,1396/12/21,10,42,9
139531,1396/12/21,10,49,33
139532,1396/12/21,10,58,2
139533,1396/12/21,10,63,2
139534,1396/12/21,10,66,15
139535,1396/12/21,10,70,281
139536,1396/12/21,11,10,1
139537,1396/12/21,11,15,2
139538,1396/12/21,11,49,12
139539,1396/12/21,11,70,81
139540,1396/12/21,13,66,1
139541,1396/12/21,13,70,4
139542,1396/12/21,15,10,14
139543,1396/12/21,15,11,3
139544,1396/12/21,15,30,7
139545,1396/12/21,15,37,1
139546,1396/12/21,15,42,10
139547,1396/12/21,15,45,3
139548,1396/12/21,15,49,28
139549,1396/12/21,15,58,4
139550,1396/12/21,15,63,3
139551,1396/12/21,15,66,30
139552,1396/12/21,15,70,175
139553,1396/12/21,15,76,3
139554,1396/12/21,16,30,1
139555,1396/12/21,16,49,3
139556,1396/12/21,16,70,50
139557,1396/12/21,19,70,1
139558,1396/12/21,20,70,30
139559,1396/12/21,22,42,1
139560,1396/12/21,22,70,25
139561,1396/12/21,22,75,4
139562,1396/12/21,23,70,2
139563,1396/12/21,24,30,2
139564,1396/12/21,24,37,3
139565,1396/12/21,24,49,3
139566,1396/12/21,24,58,1
139567,1396/12/21,24,66,2
139568,1396/12/21,24,70,60
139569,1396/12/21,26,49,1
139570,1396/12/21,30,10,19
139571,1396/12/21,30,15,4
139572,1396/12/21,30,24,2
139573,1396/12/21,30,42,8
139574,1396/12/21,30,49,38
139575,1396/12/21,30,50,4
139576,1396/12/21,30,56,5
139577,1396/12/21,30,66,3
139578,1396/12/21,30,70,59
139579,1396/12/21,32,70,17
139580,1396/12/21,36,70,2
139581,1396/12/21,37,15,1
139582,1396/12/21,37,42,4
139583,1396/12/21,37,49,8
139584,1396/12/21,37,66,1
139585,1396/12/21,37,70,40
139586,1396/12/21,37,75,1
139587,1396/12/21,39,70,4
139588,1396/12/21,42,10,13
139589,1396/12/21,42,15,11
139590,1396/12/21,42,22,1
139591,1396/12/21,42,26,1
139592,1396/12/21,42,30,5
139593,1396/12/21,42,37,4
139594,1396/12/21,42,45,1
139595,1396/12/21,42,49,16
139596,1396/12/21,42,63,1
139597,1396/12/21,42,66,21
139598,1396/12/21,42,67,2
139599,1396/12/21,42,70,123
139600,1396/12/21,45,15,2
139601,1396/12/21,45,42,1
139602,1396/12/21,45,49,1
139603,1396/12/21,45,70,78
139604,1396/12/21,47,70,7
139605,1396/12/21,49,3,10
139606,1396/12/21,49,5,6
139607,1396/12/21,49,6,5
139608,1396/12/21,49,10,26
139609,1396/12/21,49,11,20
139610,1396/12/21,49,15,18
139611,1396/12/21,49,16,3
139612,1396/12/21,49,22,3
139613,1396/12/21,49,24,3
139614,1396/12/21,49,30,36
139615,1396/12/21,49,37,7
139616,1396/12/21,49,42,16
139617,1396/12/21,49,45,2
139618,1396/12/21,49,53,1
139619,1396/12/21,49,58,5
139620,1396/12/21,49,63,13
139621,1396/12/21,49,66,27
139622,1396/12/21,49,67,28
139623,1396/12/21,49,70,401
139624,1396/12/21,49,72,4
139625,1396/12/21,49,75,24
139626,1396/12/21,49,76,4
139627,1396/12/21,51,49,1
139628,1396/12/21,51,70,3
139629,1396/12/21,53,49,2
139630,1396/12/21,53,70,74
139631,1396/12/21,56,1,5
139632,1396/12/21,56,58,1
139633,1396/12/21,56,70,33
139634,1396/12/21,58,10,2
139635,1396/12/21,58,15,6
139636,1396/12/21,58,49,7
139637,1396/12/21,58,66,5
139638,1396/12/21,58,70,22
139639,1396/12/21,61,70,18
139640,1396/12/21,62,70,10
139641,1396/12/21,63,10,6
139642,1396/12/21,63,49,14
139643,1396/12/21,63,66,3
139644,1396/12/21,63,70,3
139645,1396/12/21,65,70,1
139646,1396/12/21,66,3,6
139647,1396/12/21,66,10,14
139648,1396/12/21,66,15,20
139649,1396/12/21,66,24,1
139650,1396/12/21,66,30,3
139651,1396/12/21,66,42,22
139652,1396/12/21,66,45,1
139653,1396/12/21,66,49,35
139654,1396/12/21,66,56,1
139655,1396/12/21,66,58,5
139656,1396/12/21,66,63,3
139657,1396/12/21,66,67,6
139658,1396/12/21,66,70,225
139659,1396/12/21,66,76,2
139660,1396/12/21,67,10,1
139661,1396/12/21,67,30,1
139662,1396/12/21,67,42,2
139663,1396/12/21,67,49,31
139664,1396/12/21,67,56,2
139665,1396/12/21,67,58,3
139666,1396/12/21,67,66,12
139667,1396/12/21,67,70,108
139668,1396/12/21,70,3,46
139669,1396/12/21,70,4,2
139670,1396/12/21,70,5,1
139671,1396/12/21,70,6,25
139672,1396/12/21,70,8,2
139673,1396/12/21,70,10,239
139674,1396/12/21,70,11,83
139675,1396/12/21,70,13,1
139676,1396/12/21,70,14,2
139677,1396/12/21,70,15,159
139678,1396/12/21,70,16,64
139679,1396/12/21,70,17,1
139680,1396/12/21,70,19,1
139681,1396/12/21,70,20,38
139682,1396/12/21,70,22,31
139683,1396/12/21,70,24,39
139684,1396/12/21,70,30,83
139685,1396/12/21,70,31,1
139686,1396/12/21,70,32,18
139687,1396/12/21,70,36,1
139688,1396/12/21,70,37,52
139689,1396/12/21,70,39,11
139690,1396/12/21,70,41,2
139691,1396/12/21,70,42,180
139692,1396/12/21,70,45,50
139693,1396/12/21,70,47,4
139694,1396/12/21,70,49,322
139695,1396/12/21,70,50,2
139696,1396/12/21,70,53,70
139697,1396/12/21,70,56,32
139698,1396/12/21,70,58,24
139699,1396/12/21,70,59,1
139700,1396/12/21,70,60,2
139701,1396/12/21,70,61,22
139702,1396/12/21,70,62,9
139703,1396/12/21,70,63,3
139704,1396/12/21,70,65,1
139705,1396/12/21,70,66,232
139706,1396/12/21,70,67,138
139707,1396/12/21,70,68,1
139708,1396/12/21,70,72,15
139709,1396/12/21,70,75,59
139710,1396/12/21,70,76,37
139711,1396/12/21,72,49,6
139712,1396/12/21,72,70,15
139713,1396/12/21,72,75,1
139714,1396/12/21,75,22,3
139715,1396/12/21,75,30,1
139716,1396/12/21,75,37,1
139717,1396/12/21,75,49,12
139718,1396/12/21,75,70,44
139719,1396/12/21,75,76,10
139720,1396/12/21,76,15,4
139721,1396/12/21,76,49,5
139722,1396/12/21,76,66,1
139723,1396/12/21,76,70,36
139724,1396/12/21,76,75,5
139725,1396/12/21,10,15,2
139726,1396/12/21,10,30,1
139727,1396/12/21,10,49,3
139728,1396/12/21,10,70,8
139729,1396/12/21,11,10,1
139730,1396/12/21,11,70,3
139731,1396/12/21,15,10,1
139732,1396/12/21,15,42,2
139733,1396/12/21,15,66,1
139734,1396/12/21,15,70,4
139735,1396/12/21,16,70,1
139736,1396/12/21,20,70,3
139737,1396/12/21,22,70,3
139738,1396/12/21,24,70,2
139739,1396/12/21,3,70,4
139740,1396/12/21,30,10,1
139741,1396/12/21,30,15,1
139742,1396/12/21,30,66,1
139743,1396/12/21,30,70,1
139744,1396/12/21,32,70,1
139745,1396/12/21,36,70,1
139746,1396/12/21,37,70,1
139747,1396/12/21,42,10,1
139748,1396/12/21,42,11,2
139749,1396/12/21,42,66,1
139750,1396/12/21,42,70,10
139751,1396/12/21,45,70,1
139752,1396/12/21,49,11,1
139753,1396/12/21,49,37,1
139754,1396/12/21,49,63,1
139755,1396/12/21,49,66,2
139756,1396/12/21,49,67,3
139757,1396/12/21,49,70,12
139758,1396/12/21,49,75,1
139759,1396/12/21,51,70,1
139760,1396/12/21,53,70,3
139761,1396/12/21,56,1,1
139762,1396/12/21,56,70,9
139763,1396/12/21,58,15,1
139764,1396/12/21,6,70,4
139765,1396/12/21,61,70,1
139766,1396/12/21,66,15,1
139767,1396/12/21,66,24,1
139768,1396/12/21,66,49,5
139769,1396/12/21,66,58,1
139770,1396/12/21,66,70,13
139771,1396/12/21,67,10,1
139772,1396/12/21,67,49,3
139773,1396/12/21,67,70,11
139774,1396/12/21,70,10,8
139775,1396/12/21,70,11,3
139776,1396/12/21,70,15,6
139777,1396/12/21,70,16,2
139778,1396/12/21,70,20,2
139779,1396/12/21,70,24,3
139780,1396/12/21,70,3,3
139781,1396/12/21,70,30,1
139782,1396/12/21,70,36,2
139783,1396/12/21,70,37,1
139784,1396/12/21,70,42,9
139785,1396/12/21,70,45,2
139786,1396/12/21,70,49,12
139787,1396/12/21,70,53,1
139788,1396/12/21,70,58,3
139789,1396/12/21,70,59,1
139790,1396/12/21,70,61,1
139791,1396/12/21,70,66,12
139792,1396/12/21,70,67,11
139793,1396/12/21,70,72,3
139794,1396/12/21,70,75,3
139795,1396/12/21,70,76,1
139796,1396/12/21,75,70,3
139797,1396/12/21,75,76,1
139798,1396/12/21,76,15,1
139799,1396/12/22,1,49,1
139800,1396/12/22,3,15,1
139801,1396/12/22,3,30,2
139802,1396/12/22,3,49,9
139803,1396/12/22,3,66,1
139804,1396/12/22,3,70,34
139805,1396/12/22,4,70,1
139806,1396/12/22,5,49,1
139807,1396/12/22,5,70,1
139808,1396/12/22,6,70,21
139809,1396/12/22,8,70,2
139810,1396/12/22,10,11,2
139811,1396/12/22,10,15,6
139812,1396/12/22,10,30,16
139813,1396/12/22,10,37,1
139814,1396/12/22,10,42,6
139815,1396/12/22,10,49,21
139816,1396/12/22,10,58,4
139817,1396/12/22,10,63,3
139818,1396/12/22,10,66,14
139819,1396/12/22,10,67,1
139820,1396/12/22,10,70,223
139821,1396/12/22,11,10,1
139822,1396/12/22,11,15,5
139823,1396/12/22,11,49,9
139824,1396/12/22,11,70,66
139825,1396/12/22,13,66,4
139826,1396/12/22,14,70,1
139827,1396/12/22,15,10,9
139828,1396/12/22,15,11,2
139829,1396/12/22,15,30,7
139830,1396/12/22,15,37,2
139831,1396/12/22,15,42,7
139832,1396/12/22,15,49,16
139833,1396/12/22,15,58,1
139834,1396/12/22,15,63,3
139835,1396/12/22,15,66,22
139836,1396/12/22,15,70,124
139837,1396/12/22,15,76,4
139838,1396/12/22,16,30,3
139839,1396/12/22,16,49,7
139840,1396/12/22,16,70,56
139841,1396/12/22,17,70,2
139842,1396/12/22,20,70,28
139843,1396/12/22,22,42,1
139844,1396/12/22,22,49,5
139845,1396/12/22,22,70,30
139846,1396/12/22,22,75,6
139847,1396/12/22,24,30,9
139848,1396/12/22,24,49,7
139849,1396/12/22,24,70,61
139850,1396/12/22,30,10,23
139851,1396/12/22,30,15,5
139852,1396/12/22,30,16,1
139853,1396/12/22,30,24,2
139854,1396/12/22,30,37,1
139855,1396/12/22,30,42,7
139856,1396/12/22,30,49,20
139857,1396/12/22,30,56,3
